state_code,county_code,site_num,parameter_code,poc,latitude,longitude,datum,parameter_name,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method_name,local_site_name,address,state_name,county_name,city_name,cbsa_name,date_of_last_change
13,051,0021,64101,1,32.06848,-81.04942,NAD83,Barometric pressure,1 HOUR,,2023-01-29,Millibars,None,24,100.0,1023.541667,1027.0,0,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Savannah-E. President,"2500 E. PRESIDENT STREET, Bd-A, SAVANNAH, GA, 31404",Georgia,Chatham,Savannah,"Savannah, GA",2023-03-07
13,051,0021,64101,1,32.06848,-81.04942,NAD83,Barometric pressure,1 HOUR,,2023-01-30,Millibars,None,24,100.0,1020.333333,1022.0,0,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Savannah-E. President,"2500 E. PRESIDENT STREET, Bd-A, SAVANNAH, GA, 31404",Georgia,Chatham,Savannah,"Savannah, GA",2023-03-07
13,051,0021,64101,1,32.06848,-81.04942,NAD83,Barometric pressure,1 HOUR,,2023-01-31,Millibars,None,24,100.0,1019.875,1022.0,9,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Savannah-E. President,"2500 E. PRESIDENT STREET, Bd-A, SAVANNAH, GA, 31404",Georgia,Chatham,Savannah,"Savannah, GA",2023-03-07
13,089,0002,64101,1,33.6878,-84.2905,NAD83,Barometric pressure,1 HOUR,,2023-01-01,Millibars,None,24,100.0,989.708333,992.0,21,,14,INSTRUMENTAL - BAROMETRIC SENSOR,South DeKalb,"2300-C Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",2023-03-07
13,089,0002,64101,1,33.6878,-84.2905,NAD83,Barometric pressure,1 HOUR,,2023-01-02,Millibars,None,24,100.0,992.125,994.0,9,,14,INSTRUMENTAL - BAROMETRIC SENSOR,South DeKalb,"2300-C Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",2023-03-07
13,089,0002,64101,1,33.6878,-84.2905,NAD83,Barometric pressure,1 HOUR,,2023-01-03,Millibars,None,24,100.0,987.5,991.0,0,,14,INSTRUMENTAL - BAROMETRIC SENSOR,South DeKalb,"2300-C Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",2023-03-07
13,089,0002,64101,1,33.6878,-84.2905,NAD83,Barometric pressure,1 HOUR,,2023-01-04,Millibars,None,24,100.0,984.416667,988.0,21,,14,INSTRUMENTAL - BAROMETRIC SENSOR,South DeKalb,"2300-C Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",2023-03-07
13,089,0002,64101,1,33.6878,-84.2905,NAD83,Barometric pressure,1 HOUR,,2023-01-05,Millibars,None,24,100.0,989.625,992.0,22,,14,INSTRUMENTAL - BAROMETRIC SENSOR,South DeKalb,"2300-C Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",2023-03-07
13,089,0002,64101,1,33.6878,-84.2905,NAD83,Barometric pressure,1 HOUR,,2023-01-06,Millibars,None,24,100.0,993.833333,996.0,22,,14,INSTRUMENTAL - BAROMETRIC SENSOR,South DeKalb,"2300-C Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",2023-03-07
13,089,0002,64101,1,33.6878,-84.2905,NAD83,Barometric pressure,1 HOUR,,2023-01-07,Millibars,None,24,100.0,995.333333,997.0,7,,14,INSTRUMENTAL - BAROMETRIC SENSOR,South DeKalb,"2300-C Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",2023-03-07
13,089,0002,64101,1,33.6878,-84.2905,NAD83,Barometric pressure,1 HOUR,,2023-01-08,Millibars,None,24,100.0,992.25,995.0,0,,14,INSTRUMENTAL - BAROMETRIC SENSOR,South DeKalb,"2300-C Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",2023-03-07
13,089,0002,64101,1,33.6878,-84.2905,NAD83,Barometric pressure,1 HOUR,,2023-01-09,Millibars,None,24,100.0,991.208333,993.0,9,,14,INSTRUMENTAL - BAROMETRIC SENSOR,South DeKalb,"2300-C Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",2023-03-07
13,089,0002,64101,1,33.6878,-84.2905,NAD83,Barometric pressure,1 HOUR,,2023-01-10,Millibars,None,24,100.0,989.291667,991.0,0,,14,INSTRUMENTAL - BAROMETRIC SENSOR,South DeKalb,"2300-C Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",2023-03-07
13,089,0002,64101,1,33.6878,-84.2905,NAD83,Barometric pressure,1 HOUR,,2023-01-11,Millibars,None,24,100.0,988.041667,990.0,8,,14,INSTRUMENTAL - BAROMETRIC SENSOR,South DeKalb,"2300-C Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",2023-03-07
13,089,0002,64101,1,33.6878,-84.2905,NAD83,Barometric pressure,1 HOUR,,2023-01-12,Millibars,None,24,100.0,983.583333,987.0,0,,14,INSTRUMENTAL - BAROMETRIC SENSOR,South DeKalb,"2300-C Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",2023-03-07
13,089,0002,64101,1,33.6878,-84.2905,NAD83,Barometric pressure,1 HOUR,,2023-01-13,Millibars,None,24,100.0,985.166667,988.0,21,,14,INSTRUMENTAL - BAROMETRIC SENSOR,South DeKalb,"2300-C Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",2023-03-07
13,089,0002,64101,1,33.6878,-84.2905,NAD83,Barometric pressure,1 HOUR,,2023-01-14,Millibars,None,24,100.0,990.458333,992.0,9,,14,INSTRUMENTAL - BAROMETRIC SENSOR,South DeKalb,"2300-C Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",2023-03-07
13,089,0002,64101,1,33.6878,-84.2905,NAD83,Barometric pressure,1 HOUR,,2023-01-15,Millibars,None,24,100.0,992.0,995.0,9,,14,INSTRUMENTAL - BAROMETRIC SENSOR,South DeKalb,"2300-C Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",2023-03-07
13,089,0002,64101,1,33.6878,-84.2905,NAD83,Barometric pressure,1 HOUR,,2023-01-16,Millibars,None,24,100.0,988.625,992.0,8,,14,INSTRUMENTAL - BAROMETRIC SENSOR,South DeKalb,"2300-C Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",2023-03-07
13,089,0002,64101,1,33.6878,-84.2905,NAD83,Barometric pressure,1 HOUR,,2023-01-17,Millibars,None,24,100.0,983.375,985.0,0,,14,INSTRUMENTAL - BAROMETRIC SENSOR,South DeKalb,"2300-C Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",2023-03-07
13,089,0002,64101,1,33.6878,-84.2905,NAD83,Barometric pressure,1 HOUR,,2023-01-18,Millibars,None,24,100.0,986.583333,989.0,9,,14,INSTRUMENTAL - BAROMETRIC SENSOR,South DeKalb,"2300-C Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",2023-03-07
13,089,0002,64101,1,33.6878,-84.2905,NAD83,Barometric pressure,1 HOUR,,2023-01-19,Millibars,None,24,100.0,983.375,986.0,22,,14,INSTRUMENTAL - BAROMETRIC SENSOR,South DeKalb,"2300-C Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",2023-03-07
13,089,0002,64101,1,33.6878,-84.2905,NAD83,Barometric pressure,1 HOUR,,2023-01-20,Millibars,None,24,100.0,989.541667,992.0,21,,14,INSTRUMENTAL - BAROMETRIC SENSOR,South DeKalb,"2300-C Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",2023-03-07
13,089,0002,64101,1,33.6878,-84.2905,NAD83,Barometric pressure,1 HOUR,,2023-01-21,Millibars,None,24,100.0,991.25,993.0,9,,14,INSTRUMENTAL - BAROMETRIC SENSOR,South DeKalb,"2300-C Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",2023-03-07
13,089,0002,64101,1,33.6878,-84.2905,NAD83,Barometric pressure,1 HOUR,,2023-01-22,Millibars,None,24,100.0,982.25,988.0,0,,14,INSTRUMENTAL - BAROMETRIC SENSOR,South DeKalb,"2300-C Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",2023-03-07
13,089,0002,64101,1,33.6878,-84.2905,NAD83,Barometric pressure,1 HOUR,,2023-01-23,Millibars,None,24,100.0,990.375,997.0,23,,14,INSTRUMENTAL - BAROMETRIC SENSOR,South DeKalb,"2300-C Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",2023-03-07
13,089,0002,64101,1,33.6878,-84.2905,NAD83,Barometric pressure,1 HOUR,,2023-01-24,Millibars,None,24,100.0,994.0,998.0,10,,14,INSTRUMENTAL - BAROMETRIC SENSOR,South DeKalb,"2300-C Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",2023-03-07
13,089,0002,64101,1,33.6878,-84.2905,NAD83,Barometric pressure,1 HOUR,,2023-01-25,Millibars,None,24,100.0,981.083333,988.0,0,,14,INSTRUMENTAL - BAROMETRIC SENSOR,South DeKalb,"2300-C Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",2023-03-07
13,089,0002,64101,1,33.6878,-84.2905,NAD83,Barometric pressure,1 HOUR,,2023-01-26,Millibars,None,24,100.0,989.875,994.0,23,,14,INSTRUMENTAL - BAROMETRIC SENSOR,South DeKalb,"2300-C Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",2023-03-07
13,089,0002,64101,1,33.6878,-84.2905,NAD83,Barometric pressure,1 HOUR,,2023-01-27,Millibars,None,24,100.0,996.125,998.0,8,,14,INSTRUMENTAL - BAROMETRIC SENSOR,South DeKalb,"2300-C Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",2023-03-07
13,089,0002,64101,1,33.6878,-84.2905,NAD83,Barometric pressure,1 HOUR,,2023-01-28,Millibars,None,24,100.0,998.416667,1001.0,8,,14,INSTRUMENTAL - BAROMETRIC SENSOR,South DeKalb,"2300-C Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",2023-03-07
13,089,0002,64101,1,33.6878,-84.2905,NAD83,Barometric pressure,1 HOUR,,2023-01-29,Millibars,None,24,100.0,994.541667,997.0,0,,14,INSTRUMENTAL - BAROMETRIC SENSOR,South DeKalb,"2300-C Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",2023-03-07
13,089,0002,64101,1,33.6878,-84.2905,NAD83,Barometric pressure,1 HOUR,,2023-01-30,Millibars,None,24,100.0,991.833333,993.0,9,,14,INSTRUMENTAL - BAROMETRIC SENSOR,South DeKalb,"2300-C Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",2023-03-07
13,089,0002,64101,1,33.6878,-84.2905,NAD83,Barometric pressure,1 HOUR,,2023-01-31,Millibars,None,24,100.0,991.166667,993.0,9,,14,INSTRUMENTAL - BAROMETRIC SENSOR,South DeKalb,"2300-C Wildcat Road, Decatur GA 30034",Georgia,DeKalb,Not in a city,"Atlanta-Sandy Springs-Roswell, GA",2023-03-07
13,215,1003,64101,1,32.539571,-84.844732,NAD83,Barometric pressure,1 HOUR,,2023-01-01,Millibars,None,24,100.0,1004.25,1006.0,10,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Columbus-Crime Lab,"8395 BEAVER RUN ROAD, MIDLAND, GA 31820",Georgia,Muscogee,Columbus (Remainder),"Columbus, GA-AL",2023-03-07
13,215,1003,64101,1,32.539571,-84.844732,NAD83,Barometric pressure,1 HOUR,,2023-01-02,Millibars,None,24,100.0,1006.041667,1008.0,9,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Columbus-Crime Lab,"8395 BEAVER RUN ROAD, MIDLAND, GA 31820",Georgia,Muscogee,Columbus (Remainder),"Columbus, GA-AL",2023-03-07
13,215,1003,64101,1,32.539571,-84.844732,NAD83,Barometric pressure,1 HOUR,,2023-01-03,Millibars,None,24,100.0,1001.75,1005.0,0,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Columbus-Crime Lab,"8395 BEAVER RUN ROAD, MIDLAND, GA 31820",Georgia,Muscogee,Columbus (Remainder),"Columbus, GA-AL",2023-03-07
13,215,1003,64101,1,32.539571,-84.844732,NAD83,Barometric pressure,1 HOUR,,2023-01-04,Millibars,None,24,100.0,999.375,1003.0,21,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Columbus-Crime Lab,"8395 BEAVER RUN ROAD, MIDLAND, GA 31820",Georgia,Muscogee,Columbus (Remainder),"Columbus, GA-AL",2023-03-07
13,215,1003,64101,1,32.539571,-84.844732,NAD83,Barometric pressure,1 HOUR,,2023-01-05,Millibars,None,24,100.0,1004.875,1008.0,23,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Columbus-Crime Lab,"8395 BEAVER RUN ROAD, MIDLAND, GA 31820",Georgia,Muscogee,Columbus (Remainder),"Columbus, GA-AL",2023-03-07
13,215,1003,64101,1,32.539571,-84.844732,NAD83,Barometric pressure,1 HOUR,,2023-01-06,Millibars,None,24,100.0,1009.166667,1011.0,9,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Columbus-Crime Lab,"8395 BEAVER RUN ROAD, MIDLAND, GA 31820",Georgia,Muscogee,Columbus (Remainder),"Columbus, GA-AL",2023-03-07
13,215,1003,64101,1,32.539571,-84.844732,NAD83,Barometric pressure,1 HOUR,,2023-01-07,Millibars,None,24,100.0,1010.166667,1012.0,7,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Columbus-Crime Lab,"8395 BEAVER RUN ROAD, MIDLAND, GA 31820",Georgia,Muscogee,Columbus (Remainder),"Columbus, GA-AL",2023-03-07
13,215,1003,64101,1,32.539571,-84.844732,NAD83,Barometric pressure,1 HOUR,,2023-01-08,Millibars,None,24,100.0,1007.333333,1010.0,7,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Columbus-Crime Lab,"8395 BEAVER RUN ROAD, MIDLAND, GA 31820",Georgia,Muscogee,Columbus (Remainder),"Columbus, GA-AL",2023-03-07
13,215,1003,64101,1,32.539571,-84.844732,NAD83,Barometric pressure,1 HOUR,,2023-01-09,Millibars,None,24,100.0,1006.166667,1009.0,10,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Columbus-Crime Lab,"8395 BEAVER RUN ROAD, MIDLAND, GA 31820",Georgia,Muscogee,Columbus (Remainder),"Columbus, GA-AL",2023-03-07
13,215,1003,64101,1,32.539571,-84.844732,NAD83,Barometric pressure,1 HOUR,,2023-01-10,Millibars,None,24,100.0,1004.583333,1007.0,9,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Columbus-Crime Lab,"8395 BEAVER RUN ROAD, MIDLAND, GA 31820",Georgia,Muscogee,Columbus (Remainder),"Columbus, GA-AL",2023-03-07
13,215,1003,64101,1,32.539571,-84.844732,NAD83,Barometric pressure,1 HOUR,,2023-01-11,Millibars,None,24,100.0,1002.75,1005.0,8,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Columbus-Crime Lab,"8395 BEAVER RUN ROAD, MIDLAND, GA 31820",Georgia,Muscogee,Columbus (Remainder),"Columbus, GA-AL",2023-03-07
13,215,1003,64101,1,32.539571,-84.844732,NAD83,Barometric pressure,1 HOUR,,2023-01-12,Millibars,None,24,100.0,999.041667,1002.0,0,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Columbus-Crime Lab,"8395 BEAVER RUN ROAD, MIDLAND, GA 31820",Georgia,Muscogee,Columbus (Remainder),"Columbus, GA-AL",2023-03-07
13,215,1003,64101,1,32.539571,-84.844732,NAD83,Barometric pressure,1 HOUR,,2023-01-13,Millibars,None,24,100.0,1000.916667,1004.0,21,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Columbus-Crime Lab,"8395 BEAVER RUN ROAD, MIDLAND, GA 31820",Georgia,Muscogee,Columbus (Remainder),"Columbus, GA-AL",2023-03-07
13,215,1003,64101,1,32.539571,-84.844732,NAD83,Barometric pressure,1 HOUR,,2023-01-14,Millibars,None,24,100.0,1006.208333,1008.0,9,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Columbus-Crime Lab,"8395 BEAVER RUN ROAD, MIDLAND, GA 31820",Georgia,Muscogee,Columbus (Remainder),"Columbus, GA-AL",2023-03-07
13,215,1003,64101,1,32.539571,-84.844732,NAD83,Barometric pressure,1 HOUR,,2023-01-15,Millibars,None,24,100.0,1007.0,1010.0,9,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Columbus-Crime Lab,"8395 BEAVER RUN ROAD, MIDLAND, GA 31820",Georgia,Muscogee,Columbus (Remainder),"Columbus, GA-AL",2023-03-07
13,215,1003,64101,1,32.539571,-84.844732,NAD83,Barometric pressure,1 HOUR,,2023-01-16,Millibars,None,24,100.0,1003.833333,1007.0,9,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Columbus-Crime Lab,"8395 BEAVER RUN ROAD, MIDLAND, GA 31820",Georgia,Muscogee,Columbus (Remainder),"Columbus, GA-AL",2023-03-07
13,215,1003,64101,1,32.539571,-84.844732,NAD83,Barometric pressure,1 HOUR,,2023-01-17,Millibars,None,24,100.0,998.25,1000.0,0,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Columbus-Crime Lab,"8395 BEAVER RUN ROAD, MIDLAND, GA 31820",Georgia,Muscogee,Columbus (Remainder),"Columbus, GA-AL",2023-03-07
13,215,1003,64101,1,32.539571,-84.844732,NAD83,Barometric pressure,1 HOUR,,2023-01-18,Millibars,None,24,100.0,1000.708333,1003.0,9,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Columbus-Crime Lab,"8395 BEAVER RUN ROAD, MIDLAND, GA 31820",Georgia,Muscogee,Columbus (Remainder),"Columbus, GA-AL",2023-03-07
13,215,1003,64101,1,32.539571,-84.844732,NAD83,Barometric pressure,1 HOUR,,2023-01-19,Millibars,None,24,100.0,999.125,1002.0,22,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Columbus-Crime Lab,"8395 BEAVER RUN ROAD, MIDLAND, GA 31820",Georgia,Muscogee,Columbus (Remainder),"Columbus, GA-AL",2023-03-07
13,215,1003,64101,1,32.539571,-84.844732,NAD83,Barometric pressure,1 HOUR,,2023-01-20,Millibars,None,24,100.0,1004.958333,1007.0,10,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Columbus-Crime Lab,"8395 BEAVER RUN ROAD, MIDLAND, GA 31820",Georgia,Muscogee,Columbus (Remainder),"Columbus, GA-AL",2023-03-07
13,215,1003,64101,1,32.539571,-84.844732,NAD83,Barometric pressure,1 HOUR,,2023-01-21,Millibars,None,24,100.0,1005.416667,1008.0,9,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Columbus-Crime Lab,"8395 BEAVER RUN ROAD, MIDLAND, GA 31820",Georgia,Muscogee,Columbus (Remainder),"Columbus, GA-AL",2023-03-07
13,215,1003,64101,1,32.539571,-84.844732,NAD83,Barometric pressure,1 HOUR,,2023-01-22,Millibars,None,24,100.0,995.875,1001.0,0,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Columbus-Crime Lab,"8395 BEAVER RUN ROAD, MIDLAND, GA 31820",Georgia,Muscogee,Columbus (Remainder),"Columbus, GA-AL",2023-03-07
13,215,1003,64101,1,32.539571,-84.844732,NAD83,Barometric pressure,1 HOUR,,2023-01-23,Millibars,None,24,100.0,1005.666667,1011.0,23,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Columbus-Crime Lab,"8395 BEAVER RUN ROAD, MIDLAND, GA 31820",Georgia,Muscogee,Columbus (Remainder),"Columbus, GA-AL",2023-03-07
13,215,1003,64101,1,32.539571,-84.844732,NAD83,Barometric pressure,1 HOUR,,2023-01-24,Millibars,None,23,96.0,1007.956522,1012.0,8,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Columbus-Crime Lab,"8395 BEAVER RUN ROAD, MIDLAND, GA 31820",Georgia,Muscogee,Columbus (Remainder),"Columbus, GA-AL",2023-03-07
13,215,1003,64101,1,32.539571,-84.844732,NAD83,Barometric pressure,1 HOUR,,2023-01-25,Millibars,None,24,100.0,995.875,1001.0,0,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Columbus-Crime Lab,"8395 BEAVER RUN ROAD, MIDLAND, GA 31820",Georgia,Muscogee,Columbus (Remainder),"Columbus, GA-AL",2023-03-07
13,215,1003,64101,1,32.539571,-84.844732,NAD83,Barometric pressure,1 HOUR,,2023-01-26,Millibars,None,24,100.0,1006.166667,1010.0,23,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Columbus-Crime Lab,"8395 BEAVER RUN ROAD, MIDLAND, GA 31820",Georgia,Muscogee,Columbus (Remainder),"Columbus, GA-AL",2023-03-07
13,215,1003,64101,1,32.539571,-84.844732,NAD83,Barometric pressure,1 HOUR,,2023-01-27,Millibars,None,24,100.0,1011.958333,1015.0,10,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Columbus-Crime Lab,"8395 BEAVER RUN ROAD, MIDLAND, GA 31820",Georgia,Muscogee,Columbus (Remainder),"Columbus, GA-AL",2023-03-07
13,215,1003,64101,1,32.539571,-84.844732,NAD83,Barometric pressure,1 HOUR,,2023-01-28,Millibars,None,24,100.0,1013.083333,1016.0,9,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Columbus-Crime Lab,"8395 BEAVER RUN ROAD, MIDLAND, GA 31820",Georgia,Muscogee,Columbus (Remainder),"Columbus, GA-AL",2023-03-07
13,215,1003,64101,1,32.539571,-84.844732,NAD83,Barometric pressure,1 HOUR,,2023-01-29,Millibars,None,24,100.0,1008.291667,1011.0,0,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Columbus-Crime Lab,"8395 BEAVER RUN ROAD, MIDLAND, GA 31820",Georgia,Muscogee,Columbus (Remainder),"Columbus, GA-AL",2023-03-07
13,215,1003,64101,1,32.539571,-84.844732,NAD83,Barometric pressure,1 HOUR,,2023-01-30,Millibars,None,24,100.0,1005.833333,1007.0,10,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Columbus-Crime Lab,"8395 BEAVER RUN ROAD, MIDLAND, GA 31820",Georgia,Muscogee,Columbus (Remainder),"Columbus, GA-AL",2023-03-07
13,215,1003,64101,1,32.539571,-84.844732,NAD83,Barometric pressure,1 HOUR,,2023-01-31,Millibars,None,24,100.0,1006.041667,1008.0,10,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Columbus-Crime Lab,"8395 BEAVER RUN ROAD, MIDLAND, GA 31820",Georgia,Muscogee,Columbus (Remainder),"Columbus, GA-AL",2023-03-07
13,245,0091,64101,1,33.4339,-82.0224,NAD83,Barometric pressure,1 HOUR,,2023-01-01,Millibars,None,24,100.0,1013.708333,1016.0,21,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Augusta,"Bungalow Road Elementary School, 2216 BUNGALOW RD, AUGUSTA GA 30906",Georgia,Richmond,Augusta,"Augusta-Richmond County, GA-SC",2023-03-07
13,245,0091,64101,1,33.4339,-82.0224,NAD83,Barometric pressure,1 HOUR,,2023-01-02,Millibars,None,24,100.0,1016.833333,1019.0,8,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Augusta,"Bungalow Road Elementary School, 2216 BUNGALOW RD, AUGUSTA GA 30906",Georgia,Richmond,Augusta,"Augusta-Richmond County, GA-SC",2023-03-07
13,245,0091,64101,1,33.4339,-82.0224,NAD83,Barometric pressure,1 HOUR,,2023-01-03,Millibars,None,24,100.0,1013.291667,1016.0,0,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Augusta,"Bungalow Road Elementary School, 2216 BUNGALOW RD, AUGUSTA GA 30906",Georgia,Richmond,Augusta,"Augusta-Richmond County, GA-SC",2023-03-07
13,245,0091,64101,1,33.4339,-82.0224,NAD83,Barometric pressure,1 HOUR,,2023-01-04,Millibars,None,24,100.0,1009.666667,1012.0,10,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Augusta,"Bungalow Road Elementary School, 2216 BUNGALOW RD, AUGUSTA GA 30906",Georgia,Richmond,Augusta,"Augusta-Richmond County, GA-SC",2023-03-07
13,245,0091,64101,1,33.4339,-82.0224,NAD83,Barometric pressure,1 HOUR,,2023-01-05,Millibars,None,24,100.0,1012.458333,1015.0,23,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Augusta,"Bungalow Road Elementary School, 2216 BUNGALOW RD, AUGUSTA GA 30906",Georgia,Richmond,Augusta,"Augusta-Richmond County, GA-SC",2023-03-07
13,245,0091,64101,1,33.4339,-82.0224,NAD83,Barometric pressure,1 HOUR,,2023-01-06,Millibars,None,24,100.0,1016.666667,1019.0,22,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Augusta,"Bungalow Road Elementary School, 2216 BUNGALOW RD, AUGUSTA GA 30906",Georgia,Richmond,Augusta,"Augusta-Richmond County, GA-SC",2023-03-07
13,245,0091,64101,1,33.4339,-82.0224,NAD83,Barometric pressure,1 HOUR,,2023-01-07,Millibars,None,24,100.0,1019.375,1021.0,8,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Augusta,"Bungalow Road Elementary School, 2216 BUNGALOW RD, AUGUSTA GA 30906",Georgia,Richmond,Augusta,"Augusta-Richmond County, GA-SC",2023-03-07
13,245,0091,64101,1,33.4339,-82.0224,NAD83,Barometric pressure,1 HOUR,,2023-01-08,Millibars,None,24,100.0,1017.333333,1020.0,0,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Augusta,"Bungalow Road Elementary School, 2216 BUNGALOW RD, AUGUSTA GA 30906",Georgia,Richmond,Augusta,"Augusta-Richmond County, GA-SC",2023-03-07
13,245,0091,64101,1,33.4339,-82.0224,NAD83,Barometric pressure,1 HOUR,,2023-01-09,Millibars,None,24,100.0,1013.833333,1016.0,10,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Augusta,"Bungalow Road Elementary School, 2216 BUNGALOW RD, AUGUSTA GA 30906",Georgia,Richmond,Augusta,"Augusta-Richmond County, GA-SC",2023-03-07
13,245,0091,64101,1,33.4339,-82.0224,NAD83,Barometric pressure,1 HOUR,,2023-01-10,Millibars,None,24,100.0,1013.166667,1015.0,0,,14,INSTRUMENTAL - BAROMETRIC SENSOR,Augusta,"Bungalow Road Elementary School, 2216 BUNGALOW RD, AUGUSTA GA 30906",Georgia,Richmond,Augusta,"Augusta-Richmond County, GA-SC",2023-03-07
